uid;project;month;email_count;word_count;openness;agreeableness;neuroticism;extraversion;conscientiousness;continent
-2133;knox;2017-09;;1461;-8.113199999999999;5.774200000000002;3.5678;0.7217;-3.916;
-2133;knox;2017-10;;2467;-7.4557;5.602400000000002;3.0120999999999998;0.9289;-3.3518000000000003;
-2133;knox;2017-11;;2168;-6.417100000000001;5.427100000000001;2.3836999999999997;0.6847;-2.7649999999999997;
-2133;knox;2017-12;;2751;-7.6358999999999995;5.9626;2.8853000000000004;0.9468;-3.172;
-2133;orc;2017-03;;325;-4.326499999999999;4.0196;2.2600000000000002;0.47270000000000006;-2.9812000000000003;
-2129;calcite;2015-11;;7;-16.714100000000002;5.1426;8.968499999999999;2.7141;-8.43;
-2129;phoenix;2014-01;;38;-10.5235;7.181699999999999;4.3193;3.0255;-4.0775999999999994;
-2129;phoenix;2014-02;;36;-8.557799999999999;6.2787999999999995;2.7770000000000006;2.9185999999999996;-5.2508;
-2129;phoenix;2014-03;;22;-5.5489;2.3194;3.3848000000000003;-0.31849999999999995;-3.9103000000000003;
-2129;phoenix;2014-04;;16;-8.8125;4.6875;7.172499999999999;0.0625;-6.25;
-2128;bigtop;2012-10;;25;-3.6399999999999992;5.72;0.9500000000000001;0.03999999999999998;-2.08;
-2128;bigtop;2012-12;;313;-6.613700000000001;6.353300000000001;1.5853000000000002;1.4554999999999998;-2.6675000000000004;
-2128;bigtop;2013-03;;495;-6.382299999999998;5.4437;1.9917;0.6764000000000001;-2.4414999999999996;
-2128;parquet;2014-11;;23;-3.9149999999999996;5.6974;0.8495;-1.0428000000000004;-0.957;
-2128;phoenix;2013-12;;11;-13.180499999999999;8.544599999999999;4.2005;4.908600000000001;-5.0904;
-2128;phoenix;2014-01;;371;-8.513900000000001;6.7741;2.5192000000000005;0.9218999999999999;-2.3061000000000003;
-2128;phoenix;2014-02;;543;-6.3462999999999985;5.6495;1.5301;0.9877999999999998;-2.1505;
-2128;phoenix;2014-03;;177;-4.045599999999999;3.4613;1.8637000000000001;-0.5947999999999998;-1.4819999999999998;
-2128;phoenix;2014-04;;73;-7.288400000000001;7.398;2.9596000000000005;0.3835999999999997;-3.315400000000001;
-2128;phoenix;2014-12;;14;-13.5724;7.7886;7.108499999999999;3.0022999999999995;-6.7841000000000005;
-2128;phoenix;2015-01;;25;-6.48;4.999999999999999;5.27;5.551115123125783e-17;-5.680000000000001;
-2128;phoenix;2015-03;;7;-12.858300000000002;8.000599999999999;1.8248;2.857;0.0;
-2128;phoenix;2015-04;;56;-6.1599;6.0003;1.7714;-0.32000000000000006;-1.9656000000000002;
-2128;phoenix;2015-10;;25;-10.8;6.160000000000001;7.510000000000001;-0.9199999999999998;-6.84;
-2128;phoenix;2015-11;;4;-13.75;7.25;3.11;5.5;-3.0;
-2128;phoenix;2016-01;;57;-8.634199999999998;7.404199999999999;0.3013000000000001;2.6671999999999993;-1.8401000000000003;
-2128;phoenix;2016-08;;432;-8.4551;5.0523;4.3424000000000005;0.3408999999999999;-4.107;
-2128;phoenix;2017-03;;78;-7.8694999999999995;7.511799999999999;-0.21309999999999973;2.8835999999999995;-0.9218000000000001;
-2128;phoenix;2017-04;;45;-8.1777;4.8443000000000005;5.687400000000001;0.8894000000000002;-5.9557;
-2128;phoenix;2017-09;;726;-6.564400000000001;6.262500000000001;1.8727999999999998;0.529;-2.2135999999999996;
-2128;phoenix;2017-10;;271;-7.214800000000001;6.063000000000001;3.0853;0.2716999999999999;-2.9617000000000004;
-2128;phoenix;2017-11;;363;-6.1307;6.086199999999999;2.1882;0.0016000000000001013;-2.8849;
-2128;phoenix;2017-12;;347;-5.890199999999998;6.3335;1.4347999999999999;0.018799999999999928;-1.8518;
-2128;yetus;2015-10;;60;-7.335199999999999;5.4670000000000005;3.5099;0.8504;-3.9993;
-2128;yetus;2016-02;;238;-10.099799999999998;6.868100000000001;4.088699999999999;1.6464;-3.9785;
-2128;yetus;2016-03;;9;-15.665099999999997;9.6657;5.664999999999999;6.7771;-5.3328;
-2128;yetus;2016-08;;90;-9.5531;5.677200000000001;3.7735000000000007;0.9339;-4.1081;
-2128;yetus;2017-09;;214;-6.178;6.3511;1.3904000000000003;-0.17740000000000009;-1.3726000000000003;
-2128;yetus;2017-11;;51;-9.1757;5.273500000000001;3.1492999999999998;2.1755999999999998;-3.6859;
-2123;phoenix;2014-01;;341;-7.027400000000001;6.151200000000001;4.6214;0.9766999999999998;-4.6145000000000005;
-2123;phoenix;2014-02;;24;-1.5433999999999994;0.5837999999999998;2.4035;0.7506000000000002;-1.4594999999999998;
-2123;phoenix;2014-04;;9;-0.9998999999999996;1.9997999999999998;0.11;0.22220000000000006;0.0;
-2123;phoenix;2014-08;;233;-7.7627999999999995;5.412700000000001;5.2536000000000005;1.5043;-5.9419;
-2123;phoenix;2014-09;;2404;-8.0866;5.553200000000001;3.5767;1.6420000000000003;-3.6704000000000008;
-2123;phoenix;2014-10;;1286;-7.431499999999998;4.8887;4.369;0.9245999999999999;-4.9577;
-2123;phoenix;2014-11;;293;-10.2174;6.1969;5.3016;1.4076000000000004;-4.5249999999999995;
-2123;phoenix;2014-12;;516;-6.094000000000001;4.1149000000000004;3.3530999999999995;0.2664;-3.5239999999999996;
-2119;calcite;2017-01;;14;-3.498;5.9992;-1.2475;0.3562000000000004;-0.4997999999999999;
-2119;calcite;2017-03;;157;-1.490099999999999;4.3546;2.4737;1.3246;-3.7967999999999997;
-2119;phoenix;2016-11;;33;-8.362799999999998;6.7871999999999995;2.1401;1.8179999999999996;-1.9089;
-2119;phoenix;2017-09;;73;-3.2469;3.2195;2.6034000000000006;-0.4795000000000001;-2.8907000000000007;
-2119;phoenix;2017-10;;33;-4.6056;4.878299999999999;1.1402;0.2727;-2.9088;
-2117;calcite;2015-07;;191;-5.354100000000001;4.666;2.1252000000000004;0.2260999999999999;-2.5862000000000003;
-2117;calcite;2015-08;;169;-8.6237;5.3064;3.3681;0.39570000000000005;-3.8451;
-2117;calcite;2016-03;;294;-8.6661;5.3527000000000005;3.8411;1.2444;-4.3395;
-2117;calcite;2016-09;;102;-10.722500000000002;6.7729;2.9435;2.303;-3.1762999999999995;
-2117;phoenix;2014-01;;519;-6.604499999999998;4.9761999999999995;2.9726000000000004;0.4756999999999999;-3.4387;
-2117;phoenix;2014-02;;436;-7.3792;5.514100000000001;2.2365000000000004;0.9938;-3.5286999999999997;
-2117;phoenix;2014-03;;234;-8.1622;5.648899999999999;3.6066000000000007;1.7558999999999998;-4.765800000000001;
-2117;phoenix;2014-04;;164;-6.1069;4.593300000000001;3.8663;-0.10980000000000018;-4.1225;
-2117;phoenix;2014-05;;60;-9.6355;4.949800000000001;5.0945;0.534;-5.9012;
-2117;phoenix;2014-07;;537;-7.9616;4.196400000000001;3.9879;0.20540000000000008;-4.6712;
-2117;phoenix;2014-08;;1206;-7.711499999999998;5.3234;3.3736999999999995;1.3325;-4.3616;
-2117;phoenix;2014-09;;575;-8.048099999999998;5.567100000000001;2.7956;1.9492;-3.4816;
-2117;phoenix;2014-11;;369;-7.6485;5.221;3.493;1.1021;-4.5783000000000005;
-2117;phoenix;2014-12;;100;-5.19;4.490000000000001;1.78;0.4100000000000001;-2.62;
-2117;phoenix;2015-01;;171;-8.676;5.810899999999998;2.3186;1.6589999999999998;-3.5821000000000005;
-2117;phoenix;2015-02;;258;-7.812100000000001;5.913899999999999;3.319000000000001;1.2644;-4.2736;
-2117;phoenix;2015-03;;343;-7.710099999999999;6.739500000000001;1.8237;2.2561999999999998;-3.1646;
-2117;phoenix;2015-04;;330;-8.659799999999999;6.7678;2.2833;1.7383999999999997;-3.4241999999999995;
-2117;phoenix;2015-05;;188;-6.384200000000001;5.1657;1.9234999999999998;0.7064;-3.0251;
-2117;phoenix;2015-06;;90;-8.108299999999998;8.3107;1.5092000000000003;1.8437999999999999;-2.6662000000000003;
-2117;phoenix;2015-09;;130;-7.139999999999999;6.7158;1.6583999999999999;0.8621;-2.3560000000000003;
-2117;phoenix;2015-10;;67;-5.089499999999999;4.7757000000000005;1.3335000000000001;2.4934000000000003;-2.7909;
-2117;phoenix;2015-11;;66;-7.596199999999998;6.185599999999999;1.4291;2.1084;-2.8344;
-2117;phoenix;2015-12;;110;-9.159299999999998;4.984400000000001;3.3936;0.6901;-4.1565;
-2117;phoenix;2016-01;;27;-10.666;8.703199999999999;1.6642000000000001;3.5933;-2.8882;
-2117;phoenix;2016-02;;35;-7.9725;6.6294;2.7384000000000004;0.28680000000000005;-3.543;
-2117;phoenix;2016-03;;93;-4.777499999999999;5.787400000000001;2.3701;0.6765999999999999;-3.1301;
-2110;calcite;2016-10;;230;-3.8951;3.7241;2.1945;-0.6148;-2.4856999999999996;
-2110;calcite;2016-11;;118;-6.5847999999999995;4.975700000000001;1.7385;0.8735000000000002;-2.1371;
-2110;calcite;2016-12;;25;-5.239999999999999;4.359999999999999;1.87;0.2800000000000001;-2.04;
-2110;calcite;2017-01;;148;-4.758;5.560499999999999;0.6991;0.013800000000000145;-0.8068000000000002;
-2110;calcite;2017-02;;66;-8.637999999999998;5.1529;3.7624;1.1661;-3.3054999999999994;
-2110;calcite;2017-03;;138;-9.3863;5.4475;4.9266000000000005;0.8032;-5.4327000000000005;
-2110;calcite;2017-04;;19;-8.419599999999997;4.0513;2.1626;-0.7897999999999998;-1.2098;
-2110;calcite;2017-05;;21;-2.5696;5.0466999999999995;2.2533;-1.9527999999999996;-2.5239;
-2110;calcite;2017-06;;66;-6.235699999999999;6.0802;0.8243999999999999;0.9551;-1.6088000000000002;
-2110;phoenix;2014-01;;22;-5.6396;2.457;1.2007;1.3650000000000002;-1.5914;
-2110;phoenix;2014-04;;13;-6.459600000000001;9.1522;-0.27449999999999997;0.30640000000000045;-0.8459000000000001;
-2110;phoenix;2014-05;;35;-0.48889999999999945;4.401;0.05330000000000035;1.9142000000000001;-1.7139000000000002;
-2110;phoenix;2014-07;;76;-8.014499999999998;5.8934;0.42880000000000007;0.6437000000000002;-0.8713;
-2110;phoenix;2014-08;;52;-5.075199999999999;6.3264000000000005;-0.16039999999999965;-0.2885000000000001;-0.8267000000000001;
-2110;phoenix;2014-09;;137;-8.1906;6.526199999999999;1.5919;1.3139999999999998;-2.3651999999999997;
-2110;phoenix;2014-10;;127;-6.3279999999999985;3.9594999999999994;3.2981;0.6295000000000002;-3.7624;
-2110;phoenix;2014-11;;193;-7.5791999999999975;6.446;2.5027999999999997;-0.1917999999999998;-3.4972999999999996;
-2110;phoenix;2014-12;;62;-4.7078;6.661900000000001;1.0125;-1.4357;-2.0962;
-2110;phoenix;2015-01;;125;-8.416000000000002;6.191999999999998;3.462;1.36;-3.3440000000000003;
-2110;phoenix;2015-02;;99;-4.2520999999999995;2.9189;2.8269;-1.0908;-3.2623;
-2110;phoenix;2015-03;;112;-6.044599999999998;5.982900000000001;1.6548999999999998;-0.38569999999999993;-2.4644999999999997;
-2110;phoenix;2015-04;;48;-8.3968;6.832699999999999;2.2161999999999997;-0.7298000000000001;-1.6468000000000003;
-2110;phoenix;2015-05;;161;-7.555299999999999;4.644500000000001;3.4261;0.2798000000000001;-4.3355;
-2110;phoenix;2015-06;;58;-6.960399999999998;6.4113999999999995;0.6267;-0.48269999999999996;-0.46459999999999996;
-2110;phoenix;2015-07;;81;-8.0487;4.4554;1.8503999999999998;1.4794;-2.5544000000000002;
-2110;phoenix;2015-08;;52;-1.8497999999999999;5.6162;0.22620000000000018;-1.5376;-1.5774;
-2110;phoenix;2015-09;;109;-4.5142999999999995;6.5589;0.6722;0.3748000000000001;-0.6338;
-2110;phoenix;2015-11;;4;-10.75;7.0;0.11;2.5;0.0;
-2110;phoenix;2016-03;;141;-4.5812;6.234999999999999;-1.0608000000000002;0.8007999999999998;-1.0710000000000002;
-2110;phoenix;2017-02;;14;-6.2848999999999995;9.7858;0.6816000000000002;0.9285000000000002;-1.5718999999999999;
-2110;phoenix;2017-10;;96;-4.1138;5.3338;-0.005099999999999993;0.30190000000000006;-0.8019000000000001;
-2105;phoenix;2015-07;;13;-4.690900000000001;4.921600000000001;1.8018;1.8456000000000001;-1.9994;
-2105;phoenix;2015-08;;14;-6.9276;7.5708;1.0382;2.3577;0.8567999999999999;
-2105;phoenix;2015-12;;37;-7.2698;4.3245;6.569300000000001;-0.24319999999999997;-6.4878;
-2105;phoenix;2016-01;;186;-7.295699999999998;5.0779;3.3232000000000004;1.5864999999999998;-3.4704;
-2105;phoenix;2016-02;;313;-6.678300000000001;5.2086000000000015;1.5573;1.4285;-2.3667;
-2105;phoenix;2016-03;;140;-8.7355;5.086399999999999;3.2372000000000005;1.4439000000000002;-3.37;
-2105;phoenix;2016-04;;416;-8.592199999999998;5.839899999999999;1.7939000000000003;2.3670999999999998;-2.6340999999999997;
-2105;phoenix;2016-05;;557;-8.025699999999999;5.477399999999999;2.2889000000000004;0.7698;-2.6055000000000006;
-2105;phoenix;2016-06;;517;-6.068;4.4351;2.7965999999999998;1.1829999999999998;-2.9046000000000003;
-2105;phoenix;2016-07;;1343;-5.795999999999999;5.5799;2.5572999999999997;-0.06190000000000029;-2.4292999999999996;
-2105;phoenix;2016-08;;829;-6.3797;4.8757;2.2209000000000003;0.8925999999999998;-2.817;
-2105;phoenix;2016-09;;241;-6.3915;4.3148;2.2325;0.4508999999999997;-2.5585999999999998;
-2105;phoenix;2016-10;;277;-6.887400000000001;4.4303;2.7470000000000003;1.4327;-2.8029;
-2105;phoenix;2016-11;;56;-7.9688;7.001700000000001;2.343;1.8755000000000002;-3.4835000000000003;
-2105;phoenix;2016-12;;166;-8.4262;4.928799999999999;2.7412;1.6941000000000002;-3.7822;
-2105;phoenix;2017-01;;26;-3.5789999999999997;4.0775;2.38;-0.6538999999999997;-2.7327;
-2105;phoenix;2017-02;;67;-7.655600000000001;5.9244;0.49649999999999994;1.0012000000000003;-1.2082;
-2105;phoenix;2017-04;;366;-6.963799999999999;4.9055;2.7607;0.8219000000000001;-3.3303;
-2105;phoenix;2017-05;;250;-6.368000000000001;4.484000000000001;3.0660000000000003;0.5000000000000001;-3.5400000000000005;
-2105;phoenix;2017-06;;476;-7.831799999999999;4.9917;4.1244000000000005;1.155;-4.927700000000001;
-2105;phoenix;2017-07;;93;-6.350399999999999;5.7639;1.5335000000000005;0.7192999999999998;-2.508;
-2105;phoenix;2017-08;;24;-9.1252;9.332699999999999;0.3598000000000001;1.7919;-0.25;
-2105;phoenix;2017-09;;210;-8.1189;4.4822;3.5005000000000006;1.1637;-3.8712999999999997;
-2105;phoenix;2017-10;;306;-5.4083;5.2578000000000005;2.9146;0.5808;-3.2156000000000002;
-2105;phoenix;2017-11;;89;-5.3127;5.0899;2.8409000000000004;-0.38160000000000005;-2.2257000000000002;
-2088;maven;2005-07;;28;-9.2488;5.0337;5.787599999999999;1.7136;-6.5699000000000005;
-2088;maven;2006-05;;1404;-7.955099999999999;4.8328;3.949;0.7668000000000001;-4.2825999999999995;
-2088;maven;2006-06;;252;-9.685;5.1933;4.1182;0.9236;-3.819;
-2088;maven;2006-07;;245;-10.1922;7.257499999999999;4.1482;2.8850999999999996;-4.9247;
-2088;maven;2006-09;;106;-7.1944;2.6038000000000006;4.4282;0.12329999999999991;-4.7904;
-2083;maven;2013-07;;43;-5.257300000000001;3.3729000000000005;3.6438000000000006;-0.3726000000000001;-5.0694;
-2083;maven;2017-05;;215;-7.6377;3.7042000000000006;4.596;0.8886;-5.249499999999999;
-2074;groovy;2015-04;;446;-7.1823;4.6542;3.5879000000000008;0.5121000000000002;-3.4129000000000005;
-2074;groovy;2015-05;;488;-6.3831999999999995;4.603300000000001;2.8824;0.27090000000000014;-2.728;
-2074;groovy;2015-06;;1514;-7.8809;5.666900000000002;3.2834000000000003;1.1699000000000002;-3.3056000000000005;
-2074;groovy;2015-07;;520;-6.984599999999999;4.6522;3.1182999999999996;0.06129999999999991;-2.9266;
-2074;groovy;2015-08;;35;-5.772799999999998;2.0864999999999996;3.9973;1.0284999999999997;-4.5144;
-2074;groovy;2015-09;;385;-8.1426;5.459100000000001;4.1229000000000005;1.0059;-4.0902;
-2074;groovy;2015-10;;1301;-6.704;4.5878000000000005;3.5416;-0.2235000000000001;-3.3758;
-2074;groovy;2015-11;;1175;-6.1083;4.063200000000001;3.3294;0.24349999999999997;-3.5376999999999996;
-2074;groovy;2015-12;;425;-8.693;4.8396;3.6039;0.9882000000000001;-3.6348000000000003;
-2074;groovy;2016-01;;698;-8.086699999999999;5.1563;3.4982000000000006;0.28750000000000003;-3.4199000000000006;
-2074;groovy;2016-02;;990;-6.130699999999999;4.799899999999999;2.6139;0.7169000000000002;-3.0746;
-2074;groovy;2016-03;;165;-7.3062;5.466600000000001;2.8382999999999994;1.0614999999999997;-2.6876999999999995;
-2074;groovy;2016-05;;33;-9.4839;3.0906000000000002;6.5336;-0.8787000000000003;-5.332800000000001;
-2074;groovy;2016-06;;30;-3.800099999999999;4.201199999999999;2.0740000000000003;1.3002;-3.2312;
-2074;groovy;2016-09;;97;-6.579599999999999;4.701499999999999;1.8108;0.4638000000000001;-1.3701000000000003;
-2074;groovy;2016-10;;14;-1.2856999999999998;4.8575;1.895;-4.2138;-0.21330000000000016;
-2074;groovy;2016-11;;54;-5.8326;4.704;2.5915;0.18330000000000024;-2.7589;
-2074;groovy;2016-12;;44;-2.0439;2.9535;1.1334;-0.2965000000000002;-1.7505;
-2069;maven;2007-02;;95;-3.8848000000000003;4.4835;1.5103999999999997;-0.09589999999999999;-2.3255999999999997;
-2069;maven;2007-03;;10;-5.699999999999999;9.7;4.41;3.3;-6.9;
-2069;maven;2008-01;;66;-7.400199999999999;5.1227;3.2655000000000007;1.5309;-4.1110999999999995;
-2069;maven;2008-02;;334;-6.0192;4.6926000000000005;2.8197;-0.5204;-2.8689999999999998;
-2069;maven;2008-03;;21;-3.0473;3.6662999999999997;5.4923;-3.2866999999999997;-6.715300000000001;
-2069;maven;2008-04;;40;-4.175;5.6;1.06;0.175;-1.35;
-2069;maven;2008-05;;72;-2.961399999999999;3.0696999999999997;3.6821000000000006;-2.320099999999999;-4.0021;
-2069;maven;2008-06;;284;-5.0728;5.2195;2.9697000000000005;-1.4477999999999998;-3.377;
-2069;maven;2009-03;;33;-6.3629999999999995;5.9994;0.7766;0.2121;-1.5453000000000001;
-2069;maven;2009-10;;366;-3.1332999999999998;3.5092999999999996;2.1350000000000002;-0.9647000000000001;-2.6323000000000003;
-2069;maven;2009-11;;71;-7.0589;3.2815000000000003;6.971299999999999;-0.46419999999999995;-7.635199999999999;
-2069;maven;2010-01;;22;-2.0947999999999993;5.8203000000000005;1.1117000000000001;-0.7267999999999999;-2.7744;
-2069;maven;2010-04;;89;-4.6385999999999985;2.6726;5.9968;-2.7761;-6.2027;
-2069;maven;2010-06;;13;-16.4596;7.9986999999999995;6.5709;-0.9997000000000001;-4.7689;
-2056;cxf;2008-04;;46;-10.8463;7.0634;3.0012999999999996;1.6951999999999998;-3.8491;
-2056;maven;2015-02;;33;-10.514100000000001;4.6662;5.5034;1.515;-7.9083;
-2022;sqoop;2015-11;;36;-6.365499999999999;6.224799999999999;1.3607999999999998;1.9445;-1.5556999999999999;
-2015;bigtop;2013-03;;111;-6.952300000000002;5.5752;3.0275000000000003;0.9833999999999998;-3.1162;
-2015;curator;2013-05;;29;-6.69;4.4138;2.2477;-0.4472999999999999;-3.2074000000000003;
-2015;curator;2013-07;;295;-7.507299999999999;4.987799999999999;3.5652;1.0189000000000001;-3.6922;
-2015;curator;2013-08;;79;-4.430399999999999;5.417699999999999;1.8451;0.5453000000000001;-1.0135999999999998;
-2015;curator;2014-01;;76;-3.0286999999999993;3.3964;2.8352999999999997;-0.11699999999999994;-3.1448;
-2015;curator;2014-02;;95;-7.430599999999998;4.240600000000001;2.531;1.369;-2.6116;
-2015;phoenix;2014-01;;12;-7.3306;8.9144;1.8595;4.9995;-3.8329;
-2015;phoenix;2014-02;;407;-7.6953;5.3698;4.065;0.15440000000000004;-4.1102;
-2015;phoenix;2014-03;;97;-4.7821;5.049200000000001;2.0786000000000002;-0.4853000000000003;-1.7315;
-2015;phoenix;2014-05;;172;-9.7721;5.5064;3.7995;2.5174000000000003;-5.1610000000000005;
-2015;phoenix;2014-12;;56;-7.341099999999999;5.1973;4.9863;0.03660000000000002;-4.7332;
-2015;phoenix;2015-01;;18;-10.7802;5.224200000000001;3.7215000000000007;-1.6667999999999998;-2.5009;
-2015;phoenix;2015-03;;1774;-6.942699999999999;6.051099999999999;3.2903;-0.2859999999999999;-3.0185;
-2015;phoenix;2015-04;;185;-6.5809999999999995;5.9216999999999995;3.1906;-0.7097999999999998;-3.2908;
-2015;phoenix;2015-05;;513;-5.3218;4.847499999999999;2.8108000000000004;0.008599999999999941;-3.5064;
-2015;phoenix;2015-06;;30;-6.033399999999999;5.5662;3.2774;-1.0671;-3.0005;
-2015;phoenix;2015-11;;605;-7.0257;5.4782;3.542;0.7398;-3.8227;
-2015;phoenix;2016-02;;155;-6.7559;5.335200000000001;2.7221;0.8275;-3.0842;
-2015;phoenix;2016-03;;169;-2.9600999999999997;3.6032;2.8689;-0.07719999999999994;-3.3808;
-2015;phoenix;2016-04;;121;-5.7946;2.8772;2.8388999999999998;-0.5772999999999999;-3.2165;
-2015;phoenix;2016-05;;17;-6.820799999999999;6.4103;1.8152;-1.7064;-1.0584;
-2015;phoenix;2016-06;;16;-8.125;5.4375;2.61;0.8125;-1.5;
-2015;phoenix;2016-07;;401;-6.2555;5.3393000000000015;3.8469;0.14670000000000016;-3.7815;
-2015;phoenix;2016-08;;75;-6.4116;6.721599999999999;3.2415000000000003;0.7207999999999999;-3.6651000000000002;
-2015;phoenix;2016-11;;459;-7.0093;5.508;3.2449000000000003;0.9171;-3.750800000000001;
-2015;phoenix;2016-12;;102;-8.4876;5.194;4.442900000000001;1.1466;-4.5875;
-2015;yetus;2016-03;;543;-7.4695;5.388100000000001;4.1541999999999994;0.6556;-4.5046;
-1911;accumulo;2013-05;;13;-12.3852;7.6149000000000004;2.1863;3.5384;-2.845300000000001;
-1911;bigtop;2014-04;;133;-7.875400000000002;6.009799999999999;2.7794000000000003;2.798;-4.210699999999999;
-1911;curator;2013-05;;11;-2.6360999999999994;4.0905;-1.8898;0.7272000000000001;0.0;
-1911;curator;2013-08;;77;-11.0421;6.5081999999999995;3.3578;3.4804999999999997;-4.8572;
-1911;helix;2013-01;;62;-6.8214;4.9699;3.5592;0.17779999999999996;-4.1748;
-1911;helix;2013-11;;79;-10.762699999999997;6.344;3.2752;3.2925;-4.7353;
-1911;knox;2013-03;;185;-4.474399999999999;4.4531;3.0707;-0.5135;-3.6633999999999998;
-1911;knox;2013-04;;11;-5.363099999999999;5.0904;0.29179999999999995;-0.09089999999999987;-2.0907;
-1901;calcite;2016-09;;1135;-8.4881;4.2083;4.3185;0.5023;-4.0319;
-1901;calcite;2016-10;;237;-7.010399999999999;5.256;3.7325;0.539;-4.2808;
-1901;calcite;2016-11;;213;-8.049400000000002;5.2683;3.3878000000000004;0.3718000000000003;-2.9999;
-1901;calcite;2016-12;;255;-7.6136;3.6281;4.0318000000000005;-0.1573999999999999;-3.5645000000000002;
-1901;calcite;2017-02;;24;-14.501900000000003;6.2102;2.6930000000000005;2.3335999999999997;-3.2503;
-1891;calcite;2017-02;;97;-10.8431;8.5873;3.356;2.2283;-3.875;
-1891;calcite;2017-03;;1466;-6.1823;4.1049999999999995;3.1323;0.4847;-3.1475;
-1891;calcite;2017-05;;842;-8.1388;4.789000000000001;4.1123;0.7002999999999999;-4.1748;
-1890;yetus;2016-11;;279;-5.408400000000001;3.178899999999999;4.0461;0.06829999999999997;-4.125400000000001;
-1890;yetus;2016-12;;36;-14.5849;6.5017;6.3043000000000005;2.0835;-4.6113;
-1890;yetus;2017-05;;174;-10.222;5.135999999999998;4.7028;0.1652;-5.0123;
-1890;yetus;2017-07;;62;-12.6906;8.659200000000002;4.658099999999999;3.5968;-5.3702000000000005;
-1881;calcite;2015-01;;1478;-7.7136;5.4975000000000005;2.5353000000000003;1.4719;-3.2310000000000003;
-1881;calcite;2015-02;;341;-5.5806000000000004;4.474600000000001;3.0537000000000005;-0.3469;-2.887;
-1881;calcite;2015-04;;169;-7.967299999999998;7.403600000000002;0.7913;0.6971;-0.33689999999999987;
-1881;calcite;2015-06;;299;-9.0259;4.752000000000001;4.6402;0.4851000000000001;-4.4031;
-1881;calcite;2015-09;;623;-2.7232999999999996;3.8314000000000004;1.4197000000000002;0.14969999999999994;-1.6764000000000001;
-1881;calcite;2015-10;;392;-5.745199999999999;4.401399999999999;2.4259000000000004;-0.06369999999999984;-2.4911;
-1732;sqoop;2015-08;;691;-7.3216;4.371;3.6805000000000008;-0.0847;-3.8905;
-1712;calcite;2014-11;;82;-10.503299999999998;6.2341999999999995;3.9638999999999998;1.1101999999999999;-3.0244999999999997;
-1712;calcite;2015-01;;76;-4.908500000000001;2.4601;4.2828;0.31479999999999986;-3.5659;
-1712;calcite;2015-04;;6;4.1658;-1.8337;4.110800000000001;-3.0006000000000004;-1.5002999999999995;
-1712;calcite;2015-10;;358;-7.984299999999998;5.292000000000001;3.5544000000000002;1.5095;-3.5392;
-1712;lens;2015-04;;372;-5.8408;5.7326;2.0369;0.08420000000000005;-2.0813;
-1712;lens;2015-05;;4186;-6.6589;4.8439;2.9095000000000004;1.1307;-2.991;
-1712;lens;2015-06;;2759;-7.3894;5.429599999999997;2.7116000000000002;1.6526000000000003;-2.6583;
-1712;lens;2015-07;;2653;-7.045;4.9277;2.6898000000000004;1.4646;-2.8041;
-1712;lens;2015-08;;1013;-7.6306;5.3134;3.2161;1.6064999999999996;-3.1505000000000005;
-1712;lens;2015-09;;191;-10.1717;7.3982;3.4867000000000004;2.926;-2.7219;
-1712;lens;2015-10;;103;-8.3366;6.094;3.0128;1.4554;-3.0091;
-1712;lens;2015-11;;662;-9.6581;7.6649;2.7527000000000004;2.8269999999999995;-2.5227000000000004;
-1712;lens;2016-02;;24;-7.250699999999999;7.7504;0.40279999999999994;0.4991000000000001;-0.4587;
-1712;lens;2016-04;;15;-8.6648;6.6658;-0.4236;3.3325;0.0;
-1712;phoenix;2014-02;;248;-9.4703;5.189300000000001;4.404700000000001;1.5825;-4.447400000000001;
-1690;logging-log4net;2004-11;;113;-5.0956;3.3529999999999993;2.8775;0.43360000000000004;-3.3878999999999997;
-1690;logging-log4net;2004-12;;597;-6.636399999999998;4.446400000000001;2.511;0.8086000000000002;-2.8832;
-1690;logging-log4net;2005-01;;897;-8.6557;4.896500000000001;3.5046999999999997;0.7526;-3.154300000000001;
-1690;logging-log4net;2005-02;;761;-6.807900000000001;4.5218;2.5231;0.5445;-2.8987;
-1690;logging-log4net;2005-03;;1355;-7.7280000000000015;4.4387;3.3905000000000003;0.6207;-3.5417;
-1690;logging-log4net;2005-04;;1197;-7.385799999999999;4.405600000000001;3.539;0.7153999999999998;-3.83;
-1690;logging-log4net;2005-05;;2050;-6.551999999999999;4.844100000000001;2.7367;0.6411;-3.1903;
-1690;logging-log4net;2005-06;;3326;-6.6505;4.4422;2.1936;1.3477999999999997;-3.1336999999999997;
-1690;logging-log4net;2005-07;;989;-6.728199999999998;4.1828;2.4931;1.0662;-3.6988000000000003;
-1690;logging-log4net;2005-08;;913;-6.865399999999999;4.2713;2.4198000000000004;0.7961;-3.3054;
-1690;logging-log4net;2005-09;;3752;-7.058400000000001;4.491899999999999;2.6779;1.2632999999999999;-3.6199;
-1690;logging-log4net;2005-10;;1766;-7.7876;4.829999999999999;3.1141000000000005;0.9455;-3.6708000000000007;
-1690;logging-log4net;2005-11;;856;-6.953799999999998;4.5686;2.8715;0.5767999999999999;-3.2687999999999993;
