uid;project;month;email_count;word_count;openness;agreeableness;neuroticism;extraversion;conscientiousness;continent;openness_percentile;agreeableness_percentile;neuroticism_percentile;extraversion_percentile;conscientiousness_percentile
-2609;giraph;2016-06;3;284;0.8249802439643001;0.6601529630683443;0.5059552251722499;0.4496280054451173;0.6822825407110529;;0.9915926262940646;0.01951832857215241;0.7531869153716415;0.011547740015678432;0.8775340285451003
-2609;tajo;2016-05;3;289;0.8166187715036306;0.6401939311873515;0.474112174856718;0.5251768358320958;0.5722693047632912;;0.9833661894975028;0.005146066970987073;0.5476303633012649;0.2813531235206399;0.1158514546791577
-2609;tajo;2016-08;1;190;0.8286556239099158;0.6199767557742719;0.4988893136410363;0.508009710714735;0.5853668348456048;;0.9938921729898564;0.0010546089420096494;0.7119900673287018;0.16763923825613308;0.18005197578621168
-2609;tajo;2016-09;3;221;0.8058654869710115;0.6362607469825885;0.4587761595116978;0.4774034651935183;0.6151552326366438;;0.963435756656033;0.003851781937208476;0.43944567066274515;0.04953158920338502;0.3910855173899075
-2483;giraph;2012-05;8;288;0.8114065867629621;0.7385339171644005;0.48774639984547824;0.4931100364208155;0.6444006424129195;;0.9753266773489988;0.4632781013633385;0.6411518852788992;0.09724109220365434;0.6370344980670437
-2483;giraph;2012-06;6;237;0.788820888768695;0.6712678788905483;0.4378721634018436;0.4845426053879289;0.5517792024543873;;0.895833608670755;0.037194626253511276;0.3004179558716553;0.068187540668046;0.050993048284311004
-2483;giraph;2012-07;12;1045;0.8275485163791263;0.6424881472418904;0.5120997727520106;0.500481316289237;0.6185996677950099;;0.9932665266600622;0.0060683050329417565;0.786272228818053;0.12876568932200227;0.4197079221755187
-2483;giraph;2012-08;5;288;0.8004662441682082;0.6903693725777927;0.5030187095319767;0.5186153287287474;0.6438443064939102;;0.947696189223415;0.0961634747579253;0.7364570943377715;0.2339599188303932;0.6325501896302758
-2483;giraph;2012-12;2;117;0.8099618641725264;0.6657830016256505;0.5139625409635323;0.5340927893558859;0.6568667561746361;;0.9725920900331726;0.027291535650501797;0.7957674214841413;0.35233544859352;0.7316537117569979
-2483;giraph;2013-01;17;691;0.796645172667567;0.6546082205058985;0.4798189521946625;0.4711030419274934;0.5933540115071546;;0.9336104552461153;0.013787698135829918;0.5874192884304767;0.036678524709704174;0.22846288785841457
-2483;giraph;2013-02;32;1908;0.8091567263944162;0.6542844395266347;0.5064536783135865;0.514289987569408;0.5959170393383684;;0.9709614162112394;0.013503412346795252;0.755969162170397;0.20531164368641192;0.24542230430139206
-2483;giraph;2013-03;11;443;0.8108414252611947;0.6875067899842385;0.4690152991426979;0.5415876075187356;0.5848997432000121;;0.9742854905445624;0.08445221640498984;0.5116718819181095;0.41641773663954573;0.17743570723605362
-2483;giraph;2013-04;22;875;0.8013611084088049;0.6665405203682493;0.49026177866718496;0.48239914693395336;0.6173147687089628;;0.9506249347485914;0.02851208970583846;0.6576877389810146;0.062090257854841124;0.40897224803947585
-2483;giraph;2013-05;18;1178;0.8130970132965738;0.6659147786659676;0.5199828341514002;0.516231638425497;0.6532027055466304;;0.9782320198435271;0.02750067497513481;0.8246916936893027;0.21790577660631122;0.7051474159090599
-2483;giraph;2013-06;8;347;0.8311157479140774;0.6310331990183995;0.5391971725731953;0.5051384083869015;0.6463033531878801;;0.9951014236883787;0.002584658158510278;0.8987116040535044;0.15200285164619298;0.6522263800937917
-2483;giraph;2013-07;8;331;0.782864584292107;0.647104769455451;0.5472537838392894;0.5167473967021073;0.6393660661246312;;0.8580505423720319;0.008377985891979467;0.9217824765487934;0.22132454011746222;0.5958422841922904
-2483;giraph;2013-08;33;1254;0.8288311255204892;0.6464082440437391;0.5326557983561165;0.5084001812777439;0.6174892649812244;;0.9939864734537915;0.007986328845584312;0.8766097063948609;0.1698429794501115;0.41042639977263334
-2483;giraph;2013-09;21;764;0.8114701733940026;0.6211032045549965;0.5340794137761126;0.5011322879669196;0.6009669209120542;;0.9754415766244162;0.0011592635956039765;0.8816862723578391;0.13185673706483308;0.2807232025919556
-2483;giraph;2013-10;27;970;0.8107015352391191;0.665666752256761;0.5328942090766022;0.5171352842150475;0.6474955381349252;;0.9740221701562023;0.02710814277465784;0.8774703441043451;0.22391578315344046;0.6616239290764497
-2483;giraph;2013-11;19;674;0.8114102403799521;0.664541270180931;0.5272433840447988;0.5044643035282855;0.6390139746478777;;0.9753332915247527;0.02538520404182587;0.8559256473073921;0.14847699565991046;0.5929153524788415
-2483;giraph;2014-01;8;183;0.7918349114261909;0.6599159080178836;0.506497914733232;0.4835003803610054;0.6019276108691413;;0.9119030373386932;0.019237260739680295;0.7562152593910838;0.06516746043640181;0.28770669315593034
-2483;giraph;2014-02;30;1546;0.8088229702108736;0.6600935578745473;0.5124472298984127;0.4983660261612497;0.6330629721086084;;0.9702622036222414;0.01944756841134554;0.7880625955198732;0.11907009545569608;0.542787475251954
-2483;giraph;2014-03;11;237;0.785095192183164;0.6442796217405353;0.5371309195731542;0.5055938072567512;0.6419375937067452;;0.873162416990163;0.006887385525436218;0.8920660134551128;0.15441600666463967;0.6170470827453916
-2483;giraph;2014-04;8;440;0.8059517212454479;0.6685089014477263;0.534743535458287;0.5121374684671294;0.6250039693893976;;0.9636515532216205;0.03189733789007698;0.8840033009025647;0.19186764838075582;0.4739557282935084
-2483;giraph;2014-05;6;335;0.8383763034165832;0.6717649439436715;0.4697416096613532;0.5166803329683715;0.6009291040885469;;0.9975253888141828;0.038221481298242654;0.5168086639222516;0.22087827293441198;0.2804499885637671
-2483;giraph;2014-06;3;189;0.796921850954154;0.6984270479541362;0.5213222819612444;0.4945112461926251;0.648112141557981;;0.9347201645368823;0.13543948406381406;0.8307554642369958;0.1027507211014228;0.6664456200049269
-2483;giraph;2014-09;3;203;0.7896564652225567;0.6507624679243618;0.46938222073793145;0.49861380374951964;0.5584002349585968;;0.9004875673145721;0.010723768659584132;0.5142672056007651;0.12017838459445251;0.06767376858472812
-2483;giraph;2014-10;4;130;0.8086364613938569;0.6271793729578737;0.5036011288946494;0.49508351344792967;0.6444642765177835;;0.9698654245211272;0.0019065133745740925;0.7398206466817837;0.10506497548865018;0.6375462345317807
-2483;giraph;2014-11;7;190;0.8163432011087505;0.6523939298299821;0.5790311231777798;0.5566798388225028;0.6649589811915825;;0.9830057132059591;0.011942510718623622;0.9761973095136764;0.55058744869076;0.7856222217396664
-2424;logging-log4net;2006-03;3;689;0.8197968094211077;0.6034644969305467;0.5116650763662907;0.4730239278261297;0.5797455197975618;;0.9870724045672552;0.00024172576857828254;0.7840199800878211;0.040270434127309795;0.1501732897803758
-2424;logging-log4net;2006-09;2;200;0.8272128246318964;0.6454267398926442;0.4831685768623349;0.47237305686945386;0.6141189877690373;;0.9930659473905821;0.007461779063890617;0.6103884746432184;0.03902263549352136;0.38258125275389143
-2424;logging-log4net;2007-02;14;1605;0.8212215604256012;0.6179743855337126;0.5305948003717441;0.46414562215430955;0.6112138745835539;;0.9884870748089427;0.0008897059478331637;0.8689930136023125;0.025796370457639273;0.35905146693645906
-2424;logging-log4net;2007-07;3;439;0.8014913935150295;0.6005130133539504;0.5352579624377811;0.4839508925036997;0.5962918944577513;;0.9510402008778562;0.00018261999030139142;0.8857757913468949;0.06645993393211325;0.24795819834810645
-2424;logging-log4net;2007-08;7;722;0.8399537913661776;0.6172617021906761;0.5853339404067902;0.4645253445755826;0.6154330380105577;;0.9978799894079169;0.0008369809698536845;0.9818112385131623;0.02631118828981971;0.3933744816964835
-2424;logging-log4net;2007-11;1;127;0.7805207004205157;0.6227427969447339;0.4938226072631238;0.4445595542189216;0.5775126450197142;;0.8409057811647116;0.0013286527845432494;0.6805822602905753;0.00852949428854105;0.13927902486693838
-2424;logging-log4net;2008-01;5;358;0.8038628318341932;0.6199427288389899;0.507904518356734;0.4661459215983603;0.5917148064312229;;0.9581224265312569;0.0010515868743569134;0.7639702181704395;0.028605825819685016;0.2179710736746709
-2424;logging-log4net;2008-02;2;234;0.8105643160538071;0.6265882900521252;0.5351947651391744;0.5306467459043033;0.6191259910262705;;0.973761689448879;0.0018181734441926056;0.8855590862645133;0.3241059790800076;0.42412328893074025
-2424;logging-log4net;2008-03;1;126;0.8341122379337815;0.6689600009197183;0.5154266443536274;0.5105420860218262;0.6341620937630572;;0.9962831369348901;0.032718199567433326;0.8030510780223652;0.18225984373007903;0.5521219939768798
-2424;logging-log4net;2008-11;2;100;0.7542000860659673;0.6605890489307054;0.5170021014209547;0.5042814384034372;0.6616936090823659;;0.5689818164503112;0.020044494254850165;0.8107105038396667;0.14753003976453377;0.7646412020930038
-2424;logging-log4net;2009-01;1;147;0.8666429079451253;0.6234011493327432;0.4960869332348397;0.4859372976650236;0.5563921871574475;;0.9998903491222312;0.0014028163225490164;0.6947974762351181;0.07239657737036159;0.062220645585155665
-2424;logging-log4net;2009-05;7;746;0.8293108581196116;0.6709878936636283;0.48187513684706484;0.5053546431419296;0.6135446895633911;;0.9942376900978867;0.036626218796221244;0.6015599220799532;0.15314553740977904;0.37789207914525647
-2424;logging-log4net;2009-09;3;288;0.8253980545110318;0.6760228754219095;0.4798925027929017;0.5008377838327621;0.611600387931978;;0.991887623134189;0.04799599479450939;0.5879271845786993;0.13045204180063286;0.3621535596568971
-2424;logging-log4net;2009-12;7;694;0.8275658127735233;0.6767362458921031;0.4821113653073106;0.5057466147377572;0.6174001779470477;;0.9932767211140003;0.049814117512880396;0.6031763628461186;0.15523137678965176;0.4096838443784787
-2424;logging-log4net;2010-05;1;109;0.8401631195721009;0.669742552814796;0.5841466455162565;0.5027044229849634;0.6352647574371507;;0.9979234076497612;0.0341834831175899;0.9808495736624767;0.13953162834666627;0.5614576731403358
-2424;logging-log4net;2010-12;1;146;0.8362869278327025;0.6411086744324763;0.5234738577776814;0.49812600941809554;0.5923332803164418;;0.9969733263062928;0.00549766934274476;0.8402102908789684;0.11800341937998915;0.22189663690812939
-2424;logging-log4net;2011-08;9;1023;0.8223566932957423;0.6337316530562147;0.5126779737862279;0.47222972029784377;0.6219581596312893;;0.9895159867726361;0.0031820122136977935;0.7892467028351275;0.038752115278171295;0.44803272895515
-2424;logging-log4net;2011-09;3;448;0.8242158018237766;0.624037688927007;0.5122837977547885;0.44490579282229104;0.6115614117081271;;0.9910284455930634;0.0014780983441557427;0.7872215623523175;0.008711091980795949;0.3618403281080918
-2424;logging-log4net;2011-10;4;416;0.8035350334764874;0.608273351657135;0.5240542641465604;0.49203077659827377;0.5657247218103448;;0.9571959388700473;0.0003774836210071464;0.8427004616092448;0.09314752001589427;0.09072522432011965
-2424;maven;2007-08;3;261;0.7997377706031833;0.642586011503872;0.47152847884431837;0.4411963857089504;0.5737665814569902;;0.9452115552870046;0.006110714017136365;0.5294325451428757;0.006931353819681241;0.12223602526845068
-2424;maven;2007-09;1;317;0.8293799296058467;0.5917862312417069;0.5012503504333063;0.45083484659415046;0.5989058890559787;;0.9942730823785773;7.73126982823169e-05;0.72611037951238;0.012390275605139722;0.26602364321422556
-2414;calcite;2017-06;3;111;0.7802643434612381;0.6542997370907457;0.5198914233058112;0.5060982092258284;0.5795614786850637;;0.8389515502796213;0.013516729114388892;0.8242729088873317;0.15711823393487528;0.14925443647539954
-2269;calcite;2014-11;6;260;0.821006072261656;0.623232454081559;0.5127383808220694;0.47176686967753567;0.6282549171049296;;0.9882821438968614;0.0013834608304946205;0.7895560512069055;0.037888988577159444;0.501744159545361
-2269;calcite;2015-02;1;144;0.865520479084031;0.6026082641180551;0.4825974418104597;0.5003081785694948;0.6138609827402236;;0.999874148312961;0.00022296074547412115;0.6064968389852755;0.1279521014190375;0.3804724524808415
-2269;calcite;2015-05;7;570;0.8329449404190772;0.6235771738367161;0.5088477344903103;0.4812496636824156;0.6478259169189209;;0.9958571569270388;0.0014232761192349286;0.769093302602349;0.0590003915612316;0.6642107701805132
-2269;calcite;2015-07;5;380;0.8184805660612917;0.6977264052789889;0.5065522267982847;0.4855997821094641;0.6659138267067748;;0.9856343221241457;0.13164157226778328;0.7565172264123619;0.0713601712633945;0.7915454373714516
-2269;calcite;2015-10;2;111;0.8033389276079302;0.6860571447346502;0.5532154918216485;0.4801242824727844;0.661725046064799;;0.9566337915968758;0.07894591002240037;0.9361107412198397;0.05609346775998297;0.764848454268759
-2269;calcite;2017-07;1;125;0.8267784246069729;0.6518466710225761;0.5338214631995275;0.4797960304959019;0.6541859382780968;;0.9927985691496588;0.011520937497437211;0.8807775541444491;0.05526719913250899;0.712377679428256
-2254;yetus;2016-05;3;520;0.8512277880217475;0.6805670602136316;0.4539127613478766;0.5105478940090475;0.6017378779833668;;0.9993428752807029;0.06053512578743858;0.405689086099433;0.18229426644233943;0.28632099252658366
-2210;giraph;2012-05;25;1186;0.8034769626758197;0.6588522784800349;0.5059754481901554;0.5161505417520279;0.5969271111990889;;0.957030093212785;0.018018125989143097;0.7533001249890502;0.2173710022845734;0.2522871623259795
-2210;giraph;2012-06;13;343;0.8115037840332262;0.696819613161074;0.5143315372478003;0.4961201705942443;0.6448403943970806;;0.9755021284904498;0.12683623438800695;0.7976180714889692;0.10935285250609789;0.6405658767769556
-2210;giraph;2012-07;26;1279;0.7994695722042832;0.6482863350783087;0.5164912825695676;0.4987650432403917;0.6123885148304324;;0.9442736416273314;0.009081028988964013;0.808247377820346;0.12085842843786643;0.3685068701323024
-2210;giraph;2012-08;25;2420;0.804941498118366;0.6480019603352891;0.5072622490512604;0.4963133920378519;0.5971963477147523;;0.9610571007043935;0.008907262121036486;0.7604461941736589;0.11016577075075001;0.25413394470048467
-2210;giraph;2012-09;29;1800;0.7950087627715562;0.6724193385583981;0.48759799111760577;0.5085331253000872;0.6087947140562786;;0.9267460673253008;0.039608482366446096;0.6401675778427386;0.17059750987216166;0.3398534287417674
-2210;giraph;2012-10;28;1831;0.789122706970657;0.6317098873307263;0.49268884880491914;0.5155751189098123;0.5668215916877224;;0.8975325365095648;0.002724083787701781;0.6733618740409983;0.2135983289371881;0.09462769490805051
-2210;giraph;2012-11;31;2911;0.7900529283500816;0.6426133426195606;0.5029434971599668;0.5049746634176352;0.6160785612114487;;0.9026418363809865;0.006122604633483297;0.7360211202588534;0.15114132401794067;0.3987073651862062
-2210;giraph;2012-12;6;240;0.777198263865434;0.7132897573778176;0.5135859169427603;0.5330505707511218;0.632745492244106;;0.8143720473666722;0.23355818886587631;0.7938681618828326;0.34370269661966224;0.5400865797181125
-2210;giraph;2013-01;7;376;0.7847068220290431;0.6412208346328774;0.5122493907267403;0.4885633258779432;0.6276049761218117;;0.8706151380956446;0.005542217601887778;0.787044253449771;0.08085799839504082;0.4961849564712092
-2210;giraph;2013-03;23;1319;0.7898882211728437;0.6826507186886761;0.5091828309296286;0.5044305080530026;0.623561861462648;;0.9017510552004877;0.06708170712600703;0.7708983224691592;0.1483016823604585;0.46166134173744444
-2210;giraph;2013-04;42;2866;0.7831459170298025;0.6483566419465263;0.486020268501858;0.4719910091613241;0.5734511767425864;;0.8600209844406215;0.009124444897179118;0.6296471385192122;0.03830498600955745;0.12087097548698245
-2210;giraph;2013-05;25;1009;0.7961984622893503;0.6448950883117872;0.5522851360272029;0.49771009836857116;0.6301049969538047;;0.9317880192181313;0.007190517560730747;0.9340199044093638;0.11617107831269297;0.5175631362149808
-2210;giraph;2013-06;26;1801;0.8022286918863247;0.6593803050691873;0.5155667936862445;0.5267770471016671;0.5900309975611548;;0.9533379237418593;0.01861485944025648;0.803739952345188;0.2935765092044679;0.20748883015030806
-2210;giraph;2013-07;21;1001;0.8022587069554694;0.6709521480541942;0.5232143272672176;0.526064285340008;0.6043236373680124;;0.9534295980662967;0.03655416466322392;0.8390885040806557;0.2881016610211997;0.30547249937984217
-2210;giraph;2013-08;16;996;0.8172039084956925;0.6597310119532152;0.5270632143740781;0.5375691004122057;0.6207478879225344;;0.984109965583758;0.01902043082909788;0.8551990892080601;0.38166155851251304;0.4377871552391724
-2210;giraph;2013-09;8;237;0.8080794915459313;0.7063638897244462;0.5568854735736961;0.5500844268487414;0.6325530746933995;;0.9686543266178356;0.18368928403542317;0.9438595474214158;0.49176027758000324;0.5384487175923788
-2210;giraph;2013-10;13;825;0.8034389769835859;0.6570874122403327;0.5186361184826689;0.5093481007535284;0.6078872927878162;;0.9569213284389534;0.016140559396465193;0.8184579328056799;0.17526974453140465;0.33275490411047415
-2210;giraph;2013-11;8;449;0.8107424383632346;0.623013053288475;0.5649786912505236;0.5086111698868281;0.6333193533004926;;0.9740993960171864;0.0013586525316389153;0.9583269491610744;0.17104145396619042;0.544967150661949
-2210;giraph;2014-01;10;259;0.8097924785295355;0.6639007788015197;0.5044557735748229;0.48023878891228283;0.6112988971462359;;0.9722555211685515;0.024446336194546003;0.7447159743340034;0.05638398202111744;0.3597330555610836
-2210;giraph;2014-02;6;125;0.7859191497204241;0.7632570571527246;0.5239970482852663;0.45920064072095723;0.6544413495544656;;0.8784505037663466;0.701845549823783;0.8424561228252757;0.019827158474569395;0.7142420584792427
-2210;giraph;2014-04;13;730;0.8044790187800341;0.7020767568946431;0.5057490926742725;0.534369918255938;0.655320201968297;;0.9598200363570967;0.1564310688828891;0.7520313890013126;0.35464400744230684;0.720612954578743
-2210;giraph;2016-10;2;105;0.8481771257335892;0.6893460866284258;0.48635355320485735;0.5401984690235633;0.6422765197846666;;0.9990874156001168;0.09184708834732802;0.6318779222428875;0.4043139424531515;0.6198173766070746
-2152;calcite;2014-10;6;817;0.8299902040690996;0.6354165930484158;0.5207960706012384;0.4892355679948007;0.6010271251783972;;0.9945774985703251;0.0036153566564074424;0.8283895138866098;0.08313961742391024;0.2811584239049978
-2152;calcite;2014-11;44;3904;0.8109827776489342;0.6188652943343739;0.49600662455623656;0.46506849534428607;0.5982992476565137;;0.9745492906136843;0.0009599066207637841;0.6942981317212686;0.02706248361449365;0.2617724768889602
-2152;calcite;2014-12;22;1567;0.8276248413607169;0.6428228752967042;0.5218600600636829;0.48718855763812646;0.6151874782603584;;0.9933114097948641;0.006214446530135642;0.8331516770594187;0.07633962456058768;0.391351011899665
-2152;calcite;2015-01;20;1856;0.8004403072156765;0.5915608059731587;0.49953772113093164;0.43390232225377723;0.5986624583458953;;0.9476092879599225;7.55692710449618e-05;0.7159019536095769;0.004341885834311721;0.26431355958039393
-2152;calcite;2015-02;18;1081;0.803387824082137;0.6347697571829221;0.47957902178792394;0.4714707646214149;0.5792287441471268;;0.9567745105964923;0.003443098029827285;0.5857614599851525;0.03734508442167278;0.14760275603785072
-2152;calcite;2015-03;8;601;0.8024205089178504;0.615863907475493;0.5064978805050009;0.4436390968570234;0.5798680155489876;;0.9539212990603239;0.0007418253000672226;0.7562150690234826;0.008062785176468079;0.15078695414520016
-2152;calcite;2015-04;5;266;0.8152112398746983;0.6440313019551072;0.49532096546242754;0.4300212280601673;0.6147894582465986;;0.9814541062101663;0.006768313398731296;0.6900201863339435;0.0033516741724766153;0.3880774928896524
-2152;calcite;2015-05;14;1004;0.7953688344303969;0.6775784125949438;0.48764651565303563;0.4952531717711751;0.6129271035133522;;0.9283012635312402;0.05203075056303735;0.6404895150973696;0.1057582710912992;0.3728694768480085
-2152;calcite;2015-06;1;157;0.8386600827659106;0.6247303855276587;0.4961642215160486;0.43126535794847576;0.573361313441137;;0.9975928897286692;0.0015641962819585853;0.6952776983559437;0.0036444054488746214;0.12048402455902141
-2152;calcite;2015-07;10;826;0.7866981846057397;0.6292499434600841;0.48696243640302883;0.5052124694318872;0.5572707434704585;;0.883305940944752;0.002247589441622455;0.6359418678054063;0.1523935855752137;0.06456275961351049
-2152;calcite;2015-08;2;121;0.8012781139927116;0.6435749023483165;0.5355018900412576;0.5232950933103054;0.5991883580855615;;0.9503589383856181;0.006554200704983804;0.8866094838327985;0.2673012106720502;0.26801496844957295
-2152;calcite;2015-10;5;226;0.798910965912848;0.6553440950671316;0.5126999232043289;0.49590751320155835;0.5774901039408886;;0.9422794959084598;0.014453069741866054;0.7893591380768394;0.10846315464471534;0.13917186072399845
-2152;calcite;2016-01;17;604;0.8138716293031716;0.6381658496397782;0.49015609275445937;0.4732036253425782;0.5901246023532505;;0.97946355905481;0.004436983620250523;0.6569987555286783;0.04062058730516155;0.20806361262431294
-2152;calcite;2016-02;8;863;0.804178837293898;0.6457231624394236;0.505916582997855;0.4696086341775878;0.6077111322324187;;0.9590001453981847;0.007616902759003341;0.7529705169371936;0.03406907881748472;0.3313836687257179
-2152;calcite;2016-09;3;241;0.7894703392585005;0.6296494799876509;0.5333669637796525;0.46674648796872265;0.6169857712616825;;0.8994642784472755;0.0023194435096109967;0.8791644615672807;0.029497417611730636;0.40623399263799476
-2152;calcite;2017-06;2;258;0.8264374335937873;0.6937881553722753;0.5040068252995422;0.5367057010781056;0.6360807187639229;;0.992582356252828;0.11166349404258369;0.7421504565507289;0.3743066649908306;0.5683443404167519
-2152;calcite;2017-09;7;676;0.8382194121734702;0.627883893325603;0.4897950150938209;0.49360454531639797;0.5866982769829243;;0.9974873395117082;0.0020168917557398247;0.654640903161573;0.09916022778865996;0.18764167150317673
-2133;knox;2013-03;13;843;0.8086597490674906;0.6451833988230565;0.5030054412760047;0.4587522927636547;0.6261773938444123;;0.9699152052839931;0.007336521231752935;0.7363802106114428;0.019349219712492982;0.4839783899813486
-2133;knox;2013-06;9;255;0.8459640565171149;0.6756010756608928;0.5141611493543301;0.5108144720092226;0.6398728881368249;;0.9988480782436302;0.046946215862373464;0.7967647638045553;0.1838785884112571;0.6000460457329031
-2133;knox;2013-07;2;1095;0.8172265019782574;0.6283041532777751;0.5477438891260278;0.5300297152977016;0.6281949964676247;;0.9841381033244476;0.002085465673192455;0.9230453256142224;0.3191507058301854;0.5012316322893406
-2133;knox;2013-08;8;494;0.8090340564092688;0.675200320234486;0.5456024012562148;0.5187830792062341;0.646272993137195;;0.970706029567066;0.045965948426411274;0.9174115724950297;0.23511387600768124;0.6519858074601643
-2133;knox;2013-09;18;1603;0.8190032691669981;0.6518765668552687;0.5263515259857612;0.54542989675007;0.6381821647403003;;0.986221114226846;0.01154362906045081;0.8523050200694334;0.4502768511219067;0.5859801668829918
-2133;knox;2013-10;26;2599;0.823004140818345;0.6497977319377705;0.5372261435672282;0.5017897213815674;0.6692120684314997;;0.9900661970391664;0.010055263280705884;0.892379018748249;0.13503003707385708;0.8112497280731423
-2133;knox;2013-11;30;2440;0.8323518930960174;0.6635576482768523;0.5252417801766929;0.5076341473301625;0.649780068365706;;0.9956244272686099;0.023955462949089845;0.8477154502727658;0.16553708619962104;0.6793494837863878
-2133;knox;2013-12;17;1933;0.8318980660940696;0.6413099174760387;0.5388083019970237;0.5082467515632058;0.6446316688647262;;0.9954385135681152;0.005577828093444259;0.8974842251740314;0.16897484556084985;0.6388912049745984
-2133;knox;2014-01;2;134;0.8227354343001154;0.6622643951768699;0.4961144987395911;0.514911760686859;0.618853478359004;;0.9898409833154459;0.022179180695676703;0.6949687899602213;0.2092968220539535;0.4218359330559446
-2133;knox;2014-02;10;1096;0.8137872812409224;0.6931360298786966;0.5343307525817586;0.5419698589070587;0.6467165510934262;;0.9793323858597474;0.1085767205909906;0.8825669776515265;0.4197628313884905;0.6554944268816467
-2133;knox;2014-03;6;281;0.8300407697236926;0.6312136800150017;0.5318248894760037;0.4717260802997205;0.6405090562804708;;0.9946020643955196;0.0026211997999811554;0.873577148715341;0.037813682421048045;0.6053062291740561
-2133;knox;2014-04;8;576;0.8148395704071897;0.661666470162522;0.5465253170827853;0.5201581490580407;0.6477975742980475;;0.9809190262870542;0.0213962821001068;0.9198764865694504;0.24469050761377992;0.6639891522719745
-2133;knox;2014-05;16;1735;0.829598781537454;0.6628906453178742;0.5181453800186355;0.5128830568211145;0.6424965224819952;;0.9943839514424148;0.0230249486428174;0.8161523009845003;0.19646215384154792;0.6216123472146755
-2133;knox;2014-06;3;379;0.8255565610213729;0.6540668794374227;0.5719337691118865;0.4997134867032037;0.6369278792070704;;0.9919971342080449;0.013315245322257308;0.968199853726954;0.12518482949560172;0.5754723860095107
-2133;knox;2014-07;5;470;0.8408382177876962;0.6401037970880318;0.5204658833050284;0.4705415506547469;0.6547707603230111;;0.9980579940168074;0.005112529200282601;0.8268941892914703;0.035679528639694924;0.7166380761620481
-2133;knox;2014-08;7;674;0.8281000366507245;0.6885887044368101;0.5347347362828032;0.4610121624171234;0.6965089429703247;;0.9935849482496417;0.08874595668320501;0.8839728138805534;0.02186152412125625;0.9289163407830453
-2133;knox;2014-09;13;1008;0.8227674862612496;0.632804452704227;0.5393166357965589;0.46540576489116964;0.6628856584989092;;0.9898680792664916;0.002964030685258523;0.8990865032534975;0.027537948749377594;0.7724289881896516
-2133;knox;2014-10;7;720;0.826777869928613;0.6975589941693634;0.565950868975768;0.5361425319304252;0.7038978848384423;;0.992798222005543;0.13074508708845772;0.9598405356212643;0.36953363595485955;0.9480453638360945
-2133;knox;2014-11;8;581;0.8070759704325756;0.6714677222300622;0.5300324105208911;0.4990485247712565;0.6824662078890843;;0.9663707162770492;0.03760472736468512;0.8668593722576967;0.12214038011289624;0.8783312904278295
-2133;knox;2014-12;6;313;0.8317784465339948;0.6666945257521064;0.5426139499486886;0.4909742108552652;0.6575244812795187;;0.9953883506091432;0.02876570602667683;0.9090382578804544;0.08926477775865799;0.7362817518786317
-2133;knox;2015-01;5;171;0.8011892309293502;0.6799916450571502;0.5697762412469117;0.48339466624593835;0.6653970762734138;;0.9500728022262652;0.058818286516900686;0.9653683398182213;0.06486702132123945;0.7883519329455186
-2133;knox;2015-03;4;733;0.789357866876359;0.6620368841542359;0.5298181152243238;0.48071277995072925;0.6444683650824402;;0.8988422151145129;0.021878483663795856;0.8660401028392979;0.057599178008057805;0.637579105800706
-2133;knox;2015-04;3;166;0.7979495045699883;0.6956399975418883;0.5205401318925859;0.5037307910175286;0.6683640262240991;;0.9387162937868698;0.12076983151099946;0.8272311612926291;0.14470302628747672;0.806296295718534
-2133;knox;2015-05;6;831;0.8383834972152948;0.6938643837841244;0.5296109902832622;0.5146084307331952;0.6641515633325216;;0.9975271208953493;0.1120283715305585;0.8652449603045839;0.20734700679424972;0.7805380245924152
-2133;knox;2015-06;5;343;0.835072699510527;0.6807982963856032;0.5664238152569554;0.5486668674161097;0.6766587565695348;;0.9966037115638962;0.06123599961597065;0.9605605516568378;0.47909604656970145;0.8513338413020408
-2133;knox;2015-07;14;1025;0.8146842383207407;0.67768348656436;0.5606771977999655;0.541311349029613;0.6603763005079175;;0.9806915411419557;0.05231272626140043;0.951066840914335;0.4140039373958127;0.7558666556656446
-2133;knox;2015-08;5;764;0.7707157932086085;0.6274740098644084;0.4277450214373226;0.49804462823241213;0.5377288713343686;;0.7552428940024865;0.0019519891215305507;0.24107521851706393;0.11764328642115246;0.026400460736389353
-2133;knox;2015-09;1;110;0.8113274126506514;0.682006750582882;0.4969473015535236;0.4737140563289698;0.5822392101076648;;0.975182981837533;0.06500245707398516;0.7001242032222701;0.04162869351080334;0.1629945926147583
-2133;knox;2015-11;29;4721;0.8238683309786428;0.6538513055785005;0.5280947771711102;0.5187953938812999;0.623816820696802;;0.9907612205356258;0.013131034336296532;0.859325708866557;0.23519871246101415;0.4638326165747377
-2133;knox;2015-12;53;4183;0.822008541937373;0.6783664061920642;0.5344016926017092;0.5190225753854786;0.6598713183513731;;0.9892092844036169;0.05417508703748497;0.882814713297774;0.23676680662688188;0.7524567977252081
-2133;knox;2016-01;62;6445;0.8225467342997697;0.6765583751898214;0.5192786250914372;0.5064650981801112;0.6474602406055883;;0.9896801757516159;0.049355726766229346;0.8214491235167298;0.15910318518952565;0.661347097829364
