uid;project;month;email_count;word_count;openness;agreeableness;neuroticism;extraversion;conscientiousness
-288;tapestry;2007-02;1;43;-0.054418572;0.047209285000000004;0.10883721;-0.006744202000000001;0.009534878
-229;openmeetings;2014-05;2;140;-0.0458571452;0.04871423219999999;0.1237142976;-0.005499952999999998;-0.006714294200000001
-216;jclouds;2015-10;1;46;-0.091086973;0.055869561000000005;0.125217375;-0.005217403999999997;-0.004782603999999999
-216;maven;2014-10;1;34;-0.064117651;0.03970588;0.148235352;-0.0217647;-0.035000051
-216;maven;2014-11;1;16;0.019999999999999997;0.027500000000000004;0.11375;-0.0275;-0.018125
-216;maven;2015-04;2;39;-0.021025672999999998;0.024871794000000003;0.138974337;-0.010769213000000003;-0.020512818000000002
-216;maven;2015-10;6;281;-0.07252668639999998;0.04836300240000001;0.1314590816;-0.0011387873999999997;-0.011530251200000001
-216;maven;2015-11;2;60;-0.052333354;0.05449997;0.124833333;-0.0168333;-0.010833332000000001
-216;maven;2016-09;3;101;-0.0808911266;0.0532673658;0.1294059443;-0.0019802026;-0.009801994800000002
-216;maven;2017-03;2;89;-0.031797662;0.038539317999999996;0.121685394;0.001011217;-0.010224725
-216;maven;2017-10;3;75;-0.036666767;0.053066709000000004;0.106399981;-0.012666671999999999;-0.001600011000000001
-216;openmeetings;2013-01;102;4157;-0.05662492413999999;0.04471974524;0.12434447846;-0.008787583459999998;-0.016143851619999997
-216;openmeetings;2013-02;200;7479;-0.05901063945;0.043750503120000006;0.12346169835000001;-0.0047813679500000004;-0.01371039711
-216;openmeetings;2013-03;210;9891;-0.06069654205999999;0.044287743180000005;0.12456979078000001;-0.005254250299999999;-0.015195627380000002
-216;openmeetings;2013-04;139;9621;-0.05899915269999999;0.040521789520000004;0.12640993768;-0.0008263117800000009;-0.018762085139999995
-216;openmeetings;2013-05;181;7721;-0.06749516435;0.04650949465999999;0.12852345602;-0.0038091034799999967;-0.019962397639999994
-216;openmeetings;2013-06;103;4632;-0.06356654700000003;0.04332903741000001;0.13003459376;-0.0070315026;-0.018883906499999995
-216;openmeetings;2013-07;98;4724;-0.060366191449999995;0.04439458865;0.1230864018;-0.0031244880999999995;-0.014049551
-216;openmeetings;2013-08;169;6482;-0.06276295537;0.04601665757;0.1242378854;-0.004455426190000001;-0.015617085010000002
-216;openmeetings;2013-09;142;5047;-0.06585901074;0.046693092219999996;0.1266890864;-0.005771750140000001;-0.01821674326
-216;openmeetings;2013-10;122;5320;-0.0626503839;0.0440319597;0.1261597545;-0.006708632400000004;-0.016537590499999994
-216;openmeetings;2013-11;90;3566;-0.05930727625;0.044826129850000014;0.12475324446;-0.00744811881;-0.0160908671
-216;openmeetings;2013-12;124;4740;-0.06408434237000002;0.046947266570000014;0.1251244664;-0.00685654231;-0.015740507000000004
-216;openmeetings;2014-01;105;3923;-0.0661177374;0.04627835870000001;0.12706092431;-0.006000509310000001;-0.015521280790000001
-216;openmeetings;2014-02;74;3430;-0.06279596559999999;0.04781049832;0.12499123699999999;-0.007346935600000001;-0.014411064140000002
-216;openmeetings;2014-03;189;10460;-0.062272500925999986;0.043332716445;0.1259990582;-0.0038011463730000003;-0.01745220458599999
-216;openmeetings;2014-04;106;12886;-0.026160962760000007;0.03747092512200001;0.112446067828;-0.01686794247;-0.005643337833999998
-216;openmeetings;2014-05;121;4358;-0.06009183043000001;0.04442408015999998;0.12952505105;-0.01233592412;-0.01962141542
-216;openmeetings;2014-06;155;4717;-0.0687258465;0.048367650789999994;0.12709772417;-0.011163938199999996;-0.014562223720000003
-216;openmeetings;2014-07;119;4492;-0.06447240562;0.045496469319999996;0.12702805344;-0.0104230218;-0.01540292272
-216;openmeetings;2014-08;128;5354;-0.06379344112;0.04647744995;0.12675010254;-0.01014012921;-0.016135601380000003
-216;openmeetings;2014-09;172;5762;-0.06553972333000001;0.04728743862;0.12427280844000001;-0.009460275799999997;-0.01495832881
-216;openmeetings;2014-10;173;6274;-0.06592286002;0.04835188066;0.12248963976;-0.005325087959999999;-0.013036332800000005
-216;openmeetings;2014-11;122;4274;-0.060924138800000006;0.047917599449999994;0.12013100194000001;-0.006239998799999999;-0.01359848712
-216;openmeetings;2014-12;111;4491;-0.057506212859999996;0.04520150962;0.12363840975;-0.008278774139999997;-0.015424191160000001
-216;openmeetings;2015-01;105;3693;-0.05691575475;0.04823179228;0.11783373041;-0.0069699648999999985;-0.011559699210000003
-216;openmeetings;2015-02;202;7664;-0.0573773335;0.04828020739;0.11913490787;-0.006717051399999998;-0.012442569200000003
-216;openmeetings;2015-03;144;5568;-0.05936061441;0.04603447218000001;0.12224138955;-0.005666318729999999;-0.015492108589999998
-216;openmeetings;2015-04;85;3497;-0.053217077550000005;0.04360594572000002;0.12226765181;-0.00633399442;-0.015490422700000001
-216;openmeetings;2015-05;27;1191;-0.05513008925;0.04370276195;0.12601176807;-0.0083375431;-0.01788412962
-216;openmeetings;2015-06;53;2368;-0.0599156144;0.04880064130000001;0.1211950926;-0.0038851;-0.0180236399
-216;openmeetings;2015-07;88;3532;-0.06391563206999999;0.04750567021;0.12209229169;-0.0033267293999999993;-0.01503398052
-216;openmeetings;2015-08;51;1943;-0.05642303060000001;0.048543479980000005;0.11968604206;-0.0042768892;-0.014544508800000001
-216;openmeetings;2015-09;98;4669;-0.05939816125;0.045748551219999996;0.12337118909999999;-0.0051938335;-0.016299004580000005
-216;openmeetings;2015-10;68;2918;-0.0564940851;0.0458704482;0.1222789489;-0.006569561899999998;-0.015921856899999996
-216;openmeetings;2015-11;51;2028;-0.05942806916;0.045522690600000006;0.12136586361;-0.00576430868;-0.013698222769999997
-216;openmeetings;2015-12;52;2210;-0.055117569520000013;0.04674201694;0.12230770177;-0.0072578653399999965;-0.012995474199999999
-216;openmeetings;2016-01;78;2996;-0.06016681256;0.05056741028000001;0.11816755334;-0.004796375139999999;-0.01103805926
-216;openmeetings;2016-02;20;851;-0.06358407860000001;0.048954193400000005;0.11896590800000001;0.0038895640000000016;-0.015816685000000004
-216;openmeetings;2016-03;129;6668;-0.057970968500000004;0.04700810810000001;0.1196310804;-0.0037567567999999994;-0.012955910799999998
-216;openmeetings;2016-04;72;2858;-0.055825778150000005;0.04527645019999999;0.1210427022;-0.007267360049999998;-0.012956629899999997
-216;openmeetings;2016-05;86;3482;-0.0612348455;0.04447730789999999;0.1276479257;-0.009801847950000001;-0.018506615799999997
-216;openmeetings;2016-06;51;1924;-0.05790017355;0.045524963689999996;0.12217773659;-0.006148637879999999;-0.015077960900000001
-216;openmeetings;2016-07;48;1991;-0.0576694674;0.045138130199999994;0.1216223052;-0.004811645199999997;-0.0141989034
-216;openmeetings;2016-08;137;7926;-0.05952179772999999;0.04511986093;0.12196821508;-0.0028210984899999987;-0.013820349249999999
-216;openmeetings;2016-09;132;5816;-0.05988649981999999;0.04646664528;0.12464579424;-0.006750330330000001;-0.015039541800000002
-216;openmeetings;2016-10;51;1913;-0.0610141716;0.0463460597;0.1254939911;-0.0046053373;-0.017271302699999998
-216;openmeetings;2016-11;38;1514;-0.06056137479999999;0.0470145284;0.1214266636;-0.005224570099999999;-0.014128139699999999
-216;openmeetings;2016-12;33;1304;-0.06148014204999999;0.047223937390000005;0.12529907537;-0.004271465999999999;-0.0177760647
-216;openmeetings;2017-01;93;4857;-0.05521102849999999;0.04613756665000001;0.1223265419;-0.008109975699999997;-0.012968900819999999
-216;openmeetings;2017-02;68;3253;-0.05657545045;0.04696278943999999;0.11981861986;-0.007528410499999999;-0.011309553670000002
-216;openmeetings;2017-03;102;4285;-0.06224737406;0.04735822138999999;0.12090549614;-0.003176189459999999;-0.012431740670000002
-216;openmeetings;2017-04;70;9356;-0.02665453704;0.0392069355;0.11768704645;-0.02584440778;-0.0066021777
-216;openmeetings;2017-05;69;3526;-0.06498584629;0.046330129120000015;0.12729153731;-0.0024730484199999977;-0.020924549929999998
-216;openmeetings;2017-06;102;4709;-0.059789781179999994;0.043401998389999995;0.12389680094;-0.005733703469999998;-0.015663631350000002
-216;openmeetings;2017-07;140;5799;-0.05585970705;0.04395585894000001;0.1200413845;-0.0042886643;-0.01311777108
-216;openmeetings;2017-08;119;6098;-0.06010992069999999;0.04431124836;0.12271073077;-0.0024811449999999993;-0.015231236920000004
-216;openmeetings;2017-09;136;7105;-0.059983106679999995;0.0446389806;0.1223828166;-0.004895142560000001;-0.014627723300000001
-216;openmeetings;2017-10;84;3641;-0.056363639699999996;0.04477066700000001;0.1205465376;-0.0042927719999999985;-0.013328746300000003
-216;openmeetings;2017-11;210;8603;-0.05795298954999999;0.04683366916;0.11920494135;-0.004456596900000001;-0.012823442190000003
-216;openmeetings;2017-12;153;6735;-0.0601959116;0.04430882244999999;0.12460875896000001;-0.005331837269999999;-0.016037116480000002
-216;storm;2015-10;1;46;-0.091086973;0.055869561000000005;0.125217375;-0.005217403999999997;-0.004782603999999999
-148;yetus;2016-08;5;472;-0.0627964762;0.040635568200000007;0.13349576900000001;0.00014829409999999934;-0.025593224600000002
-148;yetus;2016-09;8;342;-0.085760217;0.0581286539;0.1308771864;-0.0035087636999999988;-0.0237426888
-148;yetus;2017-01;4;490;-0.052469363299999995;0.04104080410000001;0.1288775624;0.0014693809999999999;-0.021448980200000002
-148;yetus;2017-02;4;243;-0.06263368100000001;0.0510288204;0.1290946355;-0.006543216500000001;-0.0191357852
-148;yetus;2017-04;3;295;-0.06464407209999999;0.03932202209999999;0.1357966213;-0.0059661003;-0.0234237331
-148;yetus;2017-05;1;63;-0.055714258;0.042063477;0.13238091000000002;-0.0077777700000000016;-0.031428540000000005
-148;yetus;2017-08;1;11;-0.023636366000000002;0.05363633600000001;0.10181818100000001;-0.039999968;0.0
-148;yetus;2017-09;1;18;-0.033888973999999995;0.066666774;0.09499997;-0.023333359999999997;0.0
-148;yetus;2017-11;1;13;-0.062307694999999996;0.10076917;0.09615386000000001;-0.003076917999999998;0.0069230789999999995
-147;yetus;2016-09;2;238;-0.08079845320000001;0.0433613376;0.138403328;-0.004495796599999999;-0.025252054599999997
-147;yetus;2016-10;1;71;-0.12267623899999999;0.057605673;0.145211315;0.006197195000000002;-0.03845073999999999
-147;yetus;2016-11;2;353;-0.0573370938;0.036487231;0.126034003;-0.004334282599999999;-0.018583582400000003
-147;yetus;2016-12;2;258;-0.0382558968;0.0273643578;0.1386434571;-0.0170542543;-0.026744224000000004
-147;yetus;2017-01;1;21;-0.06095234;0.03714283100000001;0.12380951;-0.02095236;-0.0095238
-147;yetus;2017-04;1;52;-0.07653850999999999;0.055192297;0.127307732;-0.0036538460000000014;-0.021923113999999997
-147;yetus;2017-05;4;492;-0.0738211172;0.0458740168;0.1390853622;-0.0041666682;-0.027621949599999994
-147;yetus;2017-06;1;105;-0.062476134700000005;0.04923812179999999;0.137333332;-0.0012380680000000008;-0.0206666694
-147;yetus;2017-07;3;310;-0.0637097309;0.04735484830000001;0.1337741767;-0.0061290333;-0.022935455299999997
-147;yetus;2017-09;1;8;-0.02;0.053750000000000006;0.11;-0.055;0.0
-147;yetus;2017-10;3;202;-0.04851482329999999;0.0467327068;0.1234158504;-0.021633686600000004;-0.0162376281
-147;yetus;2017-11;1;24;-0.050833359;0.050000011000000004;0.128750001;-0.015833332999999998;-0.023749998
-146;yetus;2015-10;4;146;-0.07883563719999999;0.0495205634;0.1369178718;-0.0032876808000000006;-0.0285616886
-146;yetus;2015-12;3;49;-0.068775528;0.04408161100000001;0.139387767;-0.018775505;-0.018979595999999998
-146;yetus;2016-01;1;34;-0.042647051;0.052647043;0.105882368;-0.011470587999999999;0.0017646990000000015
-146;yetus;2016-03;5;510;-0.04533332269999999;0.04047064420000001;0.1341568483;-0.025627484000000006;-0.021352940399999996
-146;yetus;2016-04;6;663;-0.0764405668;0.05152344;0.1392006068;-0.007903477400000001;-0.021704371
-146;yetus;2016-05;6;615;-0.0400812876;0.0399349456;0.12004876910000001;-0.0065040629;-0.012211374900000002
-146;yetus;2016-06;1;7;0.0;0.04714281;0.11;-0.05142852;0.0
-146;yetus;2016-07;1;35;-0.138571647;0.069714348;0.115428576;0.034857134;-0.0019999730000000004
-146;yetus;2016-09;2;20;0.0;0.022000000000000002;0.11;-0.024;0.0
-146;yetus;2016-12;2;36;-0.08333336;0.04972221400000001;0.108333347;0.014166655999999998;-0.008888896
-146;yetus;2017-01;1;85;-0.011176440999999995;0.020941166;0.129882382;-0.020470577999999996;-0.027058843
-146;yetus;2017-10;1;55;-0.065090943;0.03945457100000001;0.126909098;-0.015454559;-0.013272737
-145;calcite;2015-03;22;1534;-0.059745658800000004;0.043761397;0.131421148;-0.0042763917999999995;-0.0220469672
-145;calcite;2015-04;7;286;-0.05419583119999999;0.05066433569999999;0.1213286625;-0.0079720293;-0.011433557000000002
-145;calcite;2015-05;6;490;-0.059285698399999996;0.0462449115;0.1245714272;-0.006142863999999998;-0.0193469476
-145;calcite;2015-06;8;279;-0.0669175779;0.05387100220000001;0.1245161058;-0.004157691599999999;-0.017419337
-145;calcite;2015-08;3;198;-0.065050619;0.0487878766;0.1281818573;-0.0059596020000000005;-0.019747502899999998
-145;calcite;2015-09;2;64;-0.061406249999999996;0.0603125;0.125;-0.010468749999999999;-0.009843750000000002
-145;calcite;2015-11;1;47;-0.080000018;0.035957498000000004;0.163191574;-0.004255363999999999;-0.049361774000000004
-145;calcite;2015-12;2;36;-0.07083333700000001;0.062222256;0.109166675;-0.01583337;-0.001111112
-145;calcite;2017-02;1;103;-0.05165061239999999;0.030291272;0.14378647760000002;-0.0053398049999999996;-0.031844721199999995
-145;maven;2015-06;1;136;-0.0737499678;0.0516176626;0.12963236;-0.0102941128;-0.017426464000000003
-145;phoenix;2014-01;4;238;-0.08306722300000001;0.053739513;0.1304202084;0.008277312;-0.021764735799999997
-145;phoenix;2014-02;5;143;-0.0650349431;0.049300691699999996;0.1235664259;-0.0019580477000000008;-0.0161538421
-145;phoenix;2014-03;3;157;-0.066942789;0.047834444999999996;0.133694225;0.0009554289999999981;-0.026050926000000002
-145;phoenix;2014-04;3;21;-0.03999996;0.05428566;0.10571429;-0.01619046;0.00428571
-145;phoenix;2014-05;2;19;-0.077894798;0.058421048;0.100000014;0.03157899;-0.011052636000000001
-145;phoenix;2014-06;1;23;-0.09956526600000001;0.071304387;0.106086953;0.008695633000000001;-0.002608707
-145;phoenix;2014-07;1;10;-0.097;0.09000000000000001;0.101;-0.039;0.032
-145;phoenix;2014-08;5;253;-0.0437549416;0.046482221600000005;0.1148221222;-0.0022529574;-0.017865604400000006
-145;phoenix;2014-09;2;34;-0.027647005000000002;0.061764730000000004;0.10382354;-0.024411811999999995;0.0032352890000000014
-145;phoenix;2014-10;1;52;-0.05673076099999999;0.046538445000000005;0.114615387;0.004807698;-0.010769236
-145;phoenix;2014-11;1;8;-0.075;0.06999999999999999;0.11;-0.04;0.0225
-145;phoenix;2014-12;7;640;-0.06609348;0.051843694999999995;0.121296875;-0.0018437499999999995;-0.012609374999999999
-145;phoenix;2015-01;6;235;-0.056723315399999995;0.0521276172;0.11340430580000001;-0.004085104999999999;-0.015191519999999998
-145;phoenix;2015-02;8;355;-0.07157750900000001;0.052788717;0.121577446;0.002084506;-0.017633783
-145;phoenix;2015-03;28;1497;-0.05939192115;0.046392786029999994;0.12197055736;-0.003827655139999999;-0.02018032376
-145;phoenix;2015-04;22;1650;-0.064375647;0.048206048210000005;0.12598785752;9.09057499999998e-05;-0.020230280199999996
-145;phoenix;2015-05;26;1583;-0.05185722;0.04535058686000001;0.1256538808;-0.009728378000000001;-0.020587540300000002
-145;phoenix;2015-06;23;1433;-0.050879292289999996;0.051290984969999995;0.11374739681;-0.0018981272799999986;-0.012100499869999998
-145;phoenix;2015-07;5;288;-0.0785416638;0.04670143040000001;0.138611068;-0.004791674199999999;-0.0319791396
-145;phoenix;2015-08;2;91;-0.087802146;0.062857096;0.131978016;-0.006813179999999999;-0.021868120999999997
-145;phoenix;2015-09;9;567;-0.06589071149999999;0.05650792350000001;0.1186066343;0.001957673199999999;-0.018218638899999997
-145;phoenix;2015-11;6;126;-0.0723015123;0.06301585840000001;0.120238094;-0.013333327700000001;-0.010396822700000006
-145;phoenix;2015-12;3;112;-0.0731250943;0.05508931049999999;0.1346428994;0.0008928655999999998;-0.0247321831
-145;phoenix;2016-01;24;2539;-0.050484420319999994;0.043284765739999995;0.11989364036;-0.003694356259999999;-0.012154388680000001
-145;phoenix;2016-02;8;1290;-0.029627880040000006;0.03488370378;0.1133100822;-0.008317833;-0.009821704660000001
-145;phoenix;2016-03;3;254;-0.06629913990000001;0.0436220166;0.129173196;-0.007795271100000001;-0.019645635
-145;phoenix;2016-04;10;669;-0.0466218494;0.0477130022;0.1189088613;-0.0004633901999999992;-0.019162975199999994
-145;phoenix;2016-05;9;788;-0.0696446697;0.043870558299999994;0.1343528361;-0.0016624395;-0.026560946199999994
-145;phoenix;2016-06;2;119;-0.04210078719999999;0.042184887399999996;0.1222689022;-0.001596639599999998;-0.019831927599999997
-145;phoenix;2016-07;3;297;-0.06306392499999999;0.055622880799999996;0.12127943240000001;-0.0013804801000000002;-0.0161279327
-145;phoenix;2016-08;5;200;-0.06325;0.056949999999999994;0.1207;-0.009200000000000002;-0.010450000000000004
-145;phoenix;2016-09;2;168;-0.0510714204;0.037202311200000004;0.122380927;-0.002083331400000001;-0.02267855540000001
-145;phoenix;2016-11;2;71;-0.0230986;0.044225346;0.119718309;-0.014507034999999998;-0.010704231
-145;phoenix;2016-12;3;149;-0.06208063049999999;0.058389312;0.1152349018;0.0010738100999999997;-0.011140941199999999
-145;phoenix;2017-03;1;60;-0.035166722;0.028999996;0.123333332;-0.006666661999999998;-0.014166661
-145;phoenix;2017-09;1;36;-0.033055592999999994;0.062499984999999994;0.098055575;-0.003611089999999999;-0.004166670000000001
-145;phoenix;2017-10;1;48;-0.07354161;0.063750034;0.131874944;-0.012916703999999998;-0.022291621000000005
-145;phoenix;2017-11;1;85;-0.11294107699999997;0.06599993400000001;0.13047063;0.011294112;-0.02835297099999999
-145;yetus;2015-09;3;188;-0.06117017899999999;0.063351013;0.1125;0.003936169499999998;-0.008936172000000003
-145;yetus;2015-10;1;11;-0.023636366000000002;0.05363633600000001;0.10181818100000001;-0.039999968;0.0
-145;yetus;2015-11;1;9;-0.05999994;0.07999992;0.10000001;-0.03555552;0.01999998
-145;yetus;2015-12;2;22;-0.072272791;0.079090971;0.10181818100000001;-0.03090916;0.018636390000000003
-145;yetus;2016-01;1;51;-0.07078435799999999;0.069215658;0.12392159800000001;0.011372524000000002;-0.029215712
-145;yetus;2016-02;1;17;-0.03352931;0.061764730000000004;0.10823529500000001;-0.014117699999999993;-0.00705882
-145;yetus;2016-05;1;14;-0.03357147599999999;0.055714286;0.11357143;-0.023571414;-0.008571432
-145;yetus;2016-06;1;11;-0.00909091;0.05363633600000001;0.10181818100000001;-0.039999968;0.0
-145;yetus;2016-12;1;11;-0.043636368;0.064545428;0.10181818100000001;-0.039999968;0.008181819
-140;maven;2017-05;1;123;-0.038048768;0.0447154784;0.12471544579999999;-0.0091870332;-0.0218699146
-140;yetus;2015-09;3;495;-0.072222201;0.04286865499999999;0.138363623;0.0026868651000000014;-0.0289898906
-140;yetus;2015-10;17;1555;-0.05068825252;0.03727974055;0.1303666107;-0.0008553049399999994;-0.023948606350000002
-140;yetus;2015-11;6;558;-0.06594966969999999;0.0437813537;0.1413977925;0.0036738502000000003;-0.0316845453
-140;yetus;2015-12;13;1237;-0.05152784889;0.039264346789999995;0.12819727099;-0.00276474197;-0.020929689970000005
-140;yetus;2016-01;19;1005;-0.04497506859999999;0.033203982750000006;0.12973127020000003;-0.0032338277999999993;-0.0232039231
-140;yetus;2016-02;11;958;-0.054603256999999995;0.0383402793;0.13121083220000002;-0.001273504799999999;-0.0231523742
-140;yetus;2016-03;11;1201;-0.03945883971999999;0.03523729642;0.12271445685;-0.0026810917699999983;-0.016494628289999994
-140;yetus;2016-04;7;251;-0.0612748344;0.037569705099999996;0.1369720716;0.004581663799999999;-0.027290805800000005
-140;yetus;2016-05;6;262;-0.07259542179999999;0.050687049899999996;0.14110688529999998;0.0013740506;-0.03133589020000001
-140;yetus;2016-06;9;483;-0.08275347110000002;0.047991661399999996;0.13455485830000002;0.004844724700000001;-0.026231888900000007
-140;yetus;2016-07;3;228;-0.0727631122;0.043596475800000006;0.145921089;-0.0022807228;-0.0275877484
-140;yetus;2016-08;9;845;-0.07623656699999999;0.04398812050000001;0.1415976032;1.182469999999948e-05;-0.032816555600000005
-140;yetus;2016-09;7;1529;-0.08083718013999999;0.042158289800000005;0.1413276685;0.003773704879999999;-0.03325703312
-140;yetus;2016-10;3;225;-0.0533333934;0.03182226750000001;0.1367999974;-0.0009777821000000013;-0.032533330299999996
-140;yetus;2016-11;2;297;-0.06595951509999999;0.04377100180000001;0.1325588903;0.0036026917;-0.0337710103
-140;yetus;2017-01;1;17;-0.11176478499999999;0.07176475;0.12470583;-0.012352934999999999;-0.018823520000000003
-140;yetus;2017-04;2;371;-0.061509286399999995;0.0353368792;0.1328032634;0.0022371852999999997;-0.02902966540000001
-140;yetus;2017-05;11;1227;-0.06701697737999998;0.04085569272;0.1366910778;-0.0008964980799999997;-0.03141806303999999
-140;yetus;2017-06;2;21;-0.10619036700000001;0.05095234300000001;0.159523773;0.029047615;-0.0433333
-140;yetus;2017-07;14;1142;-0.04860765426;0.04109456299000001;0.12090192869;-0.007600703770000001;-0.014010513240000005
-140;yetus;2017-08;3;236;-0.06974577459999999;0.0519915413;0.1277543021;-0.0033474692999999997;-0.020762767400000003
-140;yetus;2017-09;2;260;-0.06234611;0.06515380000000001;0.1141538725;-0.0038076534999999987;-0.0054615576
-140;yetus;2017-10;4;163;-0.06361954839999999;0.04441712739999999;0.1373005671;-0.003312893899999998;-0.024355791900000003
-140;yetus;2017-11;9;973;-0.06468655169999998;0.04535454969999998;0.1316033368;0.0024049310000000003;-0.023689653499999998
-140;yetus;2017-12;3;743;-0.0446837754;0.0437550471;0.1302691984;-0.005477798799999999;-0.019030962199999998
-87;accumulo;2013-09;1;137;-0.0952555343;0.0553285142;0.1259853494;0.0159124605;-0.0259853575
-87;accumulo;2013-10;8;2129;-0.08671677612000002;0.053306702340000005;0.12865192892;0.012437794180000003;-0.027712520640000002
-87;accumulo;2013-11;2;237;-0.08324884960000002;0.05012656370000001;0.129831171;0.013375547999999998;-0.029578009800000003
-87;accumulo;2013-12;2;388;-0.0832729916;0.0554896522;0.1255154274;0.014046378399999997;-0.025180390000000007
-87;accumulo;2014-01;2;534;-0.07438203299999999;0.04692880680000001;0.1293070718;0.005823951800000001;-0.028333293000000002
-87;accumulo;2014-05;1;108;-0.0900926588;0.05472229659999999;0.1327777848;0.015648165000000002;-0.0329629662
-87;bigtop;2012-10;9;1317;-0.050835116399999984;0.037873944699999995;0.12832947359;-0.00641611035;-0.023530693439999997
-87;bigtop;2012-11;1;49;-0.067550946;0.036938803000000006;0.13775505799999999;-0.007551005999999999;-0.024285692000000005
-87;bigtop;2012-12;2;29;-0.023103460999999995;0.04482761600000001;0.138275895;-0.023793136;-0.03137933800000001
-87;maven;2005-05;1;323;-0.06993809660000001;0.0380185875;0.1348606942;0.0027863703000000004;-0.031021696299999995
-87;maven;2005-06;1;31;-0.030967782000000003;0.033870965;0.108387104;0.0006451549999999997;-0.009032268
-87;maven;2005-07;1;171;-0.061286552999999994;0.04438595049999999;0.123742725;0.01198831;-0.02695908
-87;maven;2005-08;9;747;-0.0352075294;0.023828659299999996;0.1256760776;0.001258362799999999;-0.019799241299999992
-87;maven;2005-09;2;96;-0.035729134;0.029166685999999997;0.12416667;0.003541684000000001;-0.016666657000000005
-87;maven;2005-10;8;2396;-0.05751250159999999;0.03797999030000001;0.12515438635;0.004165293900000001;-0.021769590699999997
-87;maven;2005-11;1;76;-0.027368432;0.03263159200000001;0.111842106;-0.0015789480000000002;-0.0055263180000000005
-87;maven;2005-12;1;94;-0.042127668;0.030531921000000004;0.119042555;-0.01489362;-0.00425532
-87;maven;2006-01;8;765;-0.043673240099999996;0.03461438699999999;0.1221699658;-0.0009019457999999993;-0.021202643099999995
-87;maven;2006-02;12;1819;-0.06429892635000001;0.03936225284;0.1329301833;0.0014073455;-0.026921379930000006
-87;maven;2006-07;15;4165;-0.061543893799999985;0.04024011172;0.13034092576;0.0028931648000000017;-0.026641039959999998
-87;maven;2006-08;1;70;-0.031857169;0.040428572999999995;0.100857141;0.017999999;-0.007857135000000001
-87;maven;2006-09;2;449;-0.0716703403;0.0454343369;0.139599046;-0.0011581315;-0.031959863799999995
-87;maven;2006-12;30;5430;-0.06101640498;0.040953965240000015;0.12696311116;0.007615117420000001;-0.02401838728
-87;maven;2007-01;1;129;-0.026434152599999993;0.025658946199999998;0.1299224882;-0.007286825;-0.026356593400000003
-82;deltaspike;2013-06;1;41;-0.07414638900000001;0.07219509799999999;0.109999982;-0.00024390899999999702;0.0004878040000000001
-82;deltaspike;2013-09;4;218;-0.0746327815;0.04839445529999999;0.14330268340000002;0.002064209000000001;-0.03917425680000001
-82;deltaspike;2014-02;1;73;-0.03191776799999999;0.039863031;0.124794551;-0.013561647;-0.024657560000000005
-82;deltaspike;2014-06;3;57;-0.026315778999999997;0.066491222;0.110701772;-0.023157893;-0.010000012
-82;deltaspike;2014-11;3;401;-0.06463833;0.0449625433;0.1300498855;-0.0005237020999999993;-0.023142152399999998
-82;maven;2007-07;1;179;-0.053463782;0.05022351370000001;0.1235754559;0.008044697399999998;-0.0160894052
-82;maven;2014-11;4;155;-0.020903152300000002;0.0321935469;0.1221290278;-0.0110322811;-0.0175483854
-82;opennlp;2012-02;1;29;0.02344827;0.0;0.11;-0.019310320000000002;0.0
-44;apex;2015-08;6;359;-0.056991657;0.032869074500000005;0.128300833;-0.0015041899999999997;-0.0203064034
-44;apex;2015-09;26;1128;-0.05443267720000001;0.044689716350000006;0.1156826181;0.00039007050000000045;-0.012313835000000004
-44;apex;2015-10;26;1364;-0.0649926626;0.04098240602;0.1339222791;0.0037096621999999995;-0.028570371399999996
-44;apex;2015-11;29;2905;-0.053903691180000005;0.036643734;0.12996907434;-0.0021893251999999994;-0.020595575299999995
-44;apex;2015-12;12;564;-0.073404203;0.04102835649999999;0.134964461;0.008226944;-0.0317020605
-44;apex;2016-01;24;1937;-0.0618637548;0.0377439425;0.13524005624;0.0033195602000000023;-0.028301486619999993
-44;apex;2016-02;11;912;-0.0480373749;0.03515349570000001;0.1276973035;-0.0002960610999999998;-0.021918793399999997
-44;apex;2016-03;5;162;-0.050000034;0.0361111288;0.1317901426;-0.007777799600000001;-0.0287654362
-44;apex;2016-04;7;520;-0.03986535669999999;0.031711529100000004;0.1249230695;0.0011922985000000002;-0.0157307681
-44;apex;2016-05;7;250;-0.05952;0.034679999999999996;0.128;0.0064;-0.02488
-44;apex;2016-06;3;224;-0.042812500399999995;0.034285705199999995;0.1245982351;-0.0059821291;-0.0250000195
-44;apex;2016-08;10;501;-0.052534821100000004;0.0320758602;0.1346108308;-0.0009580863000000009;-0.025708632800000002
-44;apex;2016-09;9;150;-0.0516667164;0.0333333417;0.119466653;0.0101333236;-0.0139999952
-44;apex;2016-10;6;164;-0.06756099479999998;0.040670702200000006;0.1328659136;0.001646350199999999;-0.026585412
-44;apex;2016-11;7;342;-0.060087758399999996;0.036198835400000004;0.1213450393;0.0071637466999999976;-0.016052641900000005
-44;apex;2016-12;6;543;-0.048692452;0.022154714;0.14178638300000002;-0.0077900594;-0.03581952619999999
-44;apex;2017-01;3;356;-0.04629210739999999;0.0248033753;0.1415449025;-0.004719100099999998;-0.03733143780000001
-44;apex;2017-02;4;173;-0.080462381;0.0400577825;0.141271719;0.009595379000000001;-0.03491332200000001
